tau,diff_Eeta,diff_Eeta_variance,diff_Eeta_std,diff_Eeta_error,N_events
56.198347107438025,0.0,0.0,0.0,0.0,1
56.316410861865414,0.0,0.0,0.0,0.0,1
56.4344746162928,0.0,0.0,0.0,0.0,1
56.552538370720185,0.0,0.0,0.0,0.0,1
56.67060212514759,0.0,0.0,0.0,0.0,1
56.78866587957498,0.0,0.0,0.0,0.0,1
56.90672963400237,0.0,0.0,0.0,0.0,1
57.02479338842976,0.0,0.0,0.0,0.0,1
57.142857142857146,0.0,0.0,0.0,0.0,1
57.26092089728453,0.0,0.0,0.0,0.0,1
57.37898465171194,0.0,0.0,0.0,0.0,1
57.49704840613933,0.0,0.0,0.0,0.0,1
57.61511216056672,0.0,0.0,0.0,0.0,1
57.733175914994106,0.0,0.0,0.0,0.0,1
57.85123966942148,0.0,0.0,0.0,0.0,1
57.96930342384889,0.0,0.0,0.0,0.0,1
58.08736717827628,0.0,0.0,0.0,0.0,1
58.20543093270367,0.0,0.0,0.0,0.0,1
58.32349468713106,0.0,0.0,0.0,0.0,1
58.44155844155845,0.0,0.0,0.0,0.0,1
58.559622195985824,0.0,0.0,0.0,0.0,1
58.677685950413235,0.0,0.0,0.0,0.0,1
58.795749704840624,0.0,0.0,0.0,0.0,1
58.91381345926801,0.0,0.0,0.0,0.0,1
59.0318772136954,0.0,0.0,0.0,0.0,1
59.14994096812279,0.0,0.0,0.0,0.0,1
59.268004722550174,0.0,0.0,0.0,0.0,1
59.38606847697758,0.0,0.0,0.0,0.0,1
59.50413223140497,0.0,0.0,0.0,0.0,1
59.622195985832356,0.0,0.0,0.0,0.0,1
59.740259740259745,0.0,0.0,0.0,0.0,1
59.858323494687134,0.0,0.0,0.0,0.0,1
59.97638724911453,0.0,0.0,0.0,0.0,1
60.09445100354192,0.0,0.0,0.0,0.0,1
60.21251475796931,0.0,0.0,0.0,0.0,1
60.3305785123967,0.0,0.0,0.0,0.0,1
60.44864226682409,0.0,0.0,0.0,0.0,1
60.56670602125147,0.0,0.0,0.0,0.0,1
60.68476977567888,0.0,0.0,0.0,0.0,1
60.80283353010627,0.0,0.0,0.0,0.0,1
60.92089728453366,0.0,0.0,0.0,0.0,1
61.03896103896105,0.0,0.0,0.0,0.0,1
61.15702479338844,0.0,0.0,0.0,0.0,1
61.275088547815834,0.0,0.0,0.0,0.0,1
61.39315230224322,0.0,0.0,0.0,0.0,1
61.51121605667061,0.0,0.0,0.0,0.0,1
61.629279811098,0.0,0.0,0.0,0.0,1
61.74734356552539,0.0,0.0,0.0,0.0,1
61.86540731995278,0.0,0.0,0.0,0.0,1
